sample,rotation,seat,hero,new_ai,rank,archetype,core_pivots,tier,anomaly,trinkets_mode,rounds
123,0,8,millificent,False,7,吞食成长恶魔,0,6,fortitude,False,19
123,1,1,cthun,False,3,原创法术龙,0,6,fortitude,False,18
123,1,2,deathwing,True,5,空中海盗跳操,8,6,fortitude,False,18
123,1,3,patchwerk,False,4,空中海盗跳操,0,6,fortitude,False,18
123,1,4,pyramad,True,6,买卖成长海盗,7,6,fortitude,False,18
123,1,5,jaraxxus,False,1,受伤成长野兽,0,6,fortitude,False,18
123,1,6,yogg,True,8,跳蛙亡语野兽,3,5,fortitude,False,18
123,1,7,george,False,7,永久增益龙,0,5,fortitude,False,18
123,1,8,millificent,True,2,伊丽扎攻击海盗,12,6,fortitude,False,18
124,0,1,kaelthas,False,2,吞食成长恶魔,0,6,grapnel,True,24
124,0,2,deryl,True,7,手牌合唱鱼人,3,4,grapnel,True,24
124,0,3,snake_eyes,False,1,原创法术龙,0,6,grapnel,True,24
124,0,4,taethelan,True,8,空中海盗跳操,3,4,grapnel,True,24
124,0,5,hollidae,False,3,光牙混合,0,6,grapnel,True,24
124,0,6,king_laohan,True,4,受伤成长野兽,8,5,grapnel,True,24
124,0,7,nozdormu,False,5,空中海盗跳操,0,5,grapnel,True,24
124,0,8,alexstrasza,True,6,手牌培育鱼人,4,5,grapnel,True,24
124,1,1,kaelthas,True,1,空中海盗跳操,13,6,grapnel,True,17
124,1,2,deryl,False,4,受伤成长野兽,0,6,grapnel,True,17
124,1,3,snake_eyes,True,2,复生永久成长亡灵,8,6,grapnel,True,17
124,1,4,taethelan,False,7,原创法术龙,0,5,grapnel,True,17
124,1,5,hollidae,True,6,手牌培育鱼人,3,5,grapnel,True,17
124,1,6,king_laohan,False,5,特塞斯买卖海盗,0,6,grapnel,True,17
124,1,7,nozdormu,True,8,买卖成长海盗,3,4,grapnel,True,17
124,1,8,alexstrasza,False,3,法术增益龙,0,6,grapnel,True,17
125,0,1,patches,True,7,获牌成长海盗,6,6,double_header,False,20
125,0,2,lich_king,False,1,永恒骑士亡灵,0,6,double_header,False,20
125,0,3,teron,True,6,喷子亡语恶魔,6,6,double_header,False,20
125,0,4,rat_king,False,5,永久增益龙,0,6,double_header,False,20
125,0,5,wagtoggle,True,2,野兽召唤,11,6,double_header,False,20
125,0,6,kragg,False,4,永久增益龙,0,6,double_header,False,20
125,0,7,gallywix,True,3,跳蛙亡语野兽,8,6,double_header,False,20
125,0,8,omu,False,8,诈骗犯扩容海盗,0,5,double_header,False,20
125,1,1,patches,False,6,空中海盗跳操,0,5,double_header,False,18
125,1,2,lich_king,True,1,宰割复生亡灵,6,6,double_header,False,18
125,1,3,teron,False,7,跳蛙亡语野兽,0,5,double_header,False,18
125,1,4,rat_king,True,2,全局加攻亡灵,9,6,double_header,False,18
125,1,5,wagtoggle,False,3,吞食成长恶魔,0,6,double_header,False,18
125,1,6,kragg,True,5,跳蛙亡语野兽,2,5,double_header,False,18
125,1,7,gallywix,False,4,受伤成长野兽,0,6,double_header,False,18
125,1,8,omu,True,8,买卖成长海盗,11,4,double_header,False,18
126,0,1,guff,False,4,永久增益龙,0,6,prudence,True,21
126,0,2,ragnaros,True,3,空中海盗跳操,3,6,prudence,True,21
126,0,3,alakir,False,2,空中海盗跳操,0,6,prudence,True,21
126,0,4,nzoth,True,8,空中海盗跳操,2,4,prudence,True,21
126,0,5,edwin,False,6,回合成长龙,0,5,prudence,True,21
126,0,6,cthun,True,1,跳蛙亡语野兽,10,6,prudence,True,21
126,0,7,deathwing,False,5,受伤成长野兽,0,6,prudence,True,21
126,0,8,patchwerk,True,7,全局加攻亡灵,4,5,prudence,True,21
126,1,1,guff,True,1,复生永久成长亡灵,9,6,prudence,True,17
126,1,2,ragnaros,False,4,受伤成长野兽,0,6,prudence,True,17
126,1,3,alakir,True,5,灵活过渡,4,5,prudence,True,17
126,1,4,nzoth,False,7,光牙混合,0,5,prudence,True,17
126,1,5,edwin,True,8,买卖成长海盗,0,4,prudence,True,17
126,1,6,cthun,False,2,法术增益龙,0,6,prudence,True,17
126,1,7,deathwing,True,3,手牌合唱鱼人,3,6,prudence,True,17
126,1,8,patchwerk,False,6,空中海盗跳操,0,5,prudence,True,17
127,0,1,pyramad,True,2,跳蛙亡语野兽,10,6,factory_line,False,20
127,0,2,jaraxxus,False,4,永久增益龙,0,6,factory_line,False,20
127,0,3,yogg,True,5,跳蛙亡语野兽,7,6,factory_line,False,20
127,0,4,george,False,6,野兽召唤,0,5,factory_line,False,20
127,0,5,millificent,True,1,宰割复生亡灵,11,6,factory_line,False,20
127,0,6,kaelthas,False,7,空中海盗跳操,0,5,factory_line,False,20
127,0,7,deryl,True,8,跳蛙亡语野兽,3,5,factory_line,False,20
127,0,8,snake_eyes,False,3,磁力复制机械,0,6,factory_line,False,20
127,1,1,pyramad,False,2,受伤成长野兽,0,6,factory_line,False,18
127,1,2,jaraxxus,True,4,野兽召唤,12,6,factory_line,False,18
127,1,3,yogg,False,8,全局加攻亡灵,0,5,factory_line,False,18
127,1,4,george,True,3,空中海盗跳操,7,6,factory_line,False,18
127,1,5,millificent,False,7,受伤成长野兽,0,5,factory_line,False,18
127,1,6,kaelthas,True,6,跳蛙亡语野兽,3,6,factory_line,False,18
127,1,7,deryl,False,5,永久增益龙,0,6,factory_line,False,18
127,1,8,snake_eyes,True,1,伊丽扎攻击海盗,10,6,factory_line,False,18
128,0,1,taethelan,False,8,原创法术龙,0,5,no_face_no_case,True,17
128,0,2,hollidae,True,5,空中海盗跳操,1,6,no_face_no_case,True,17
128,0,3,king_laohan,False,1,磁力圣盾机械,0,6,no_face_no_case,True,17
128,0,4,nozdormu,True,4,空中海盗跳操,4,6,no_face_no_case,True,17
128,0,5,alexstrasza,False,2,野兽召唤,0,6,no_face_no_case,True,17
128,0,6,patches,True,7,获牌成长海盗,0,5,no_face_no_case,True,17
128,0,7,lich_king,False,6,获牌成长海盗,0,6,no_face_no_case,True,17
128,0,8,teron,True,3,自伤成长恶魔,4,6,no_face_no_case,True,17
128,1,1,taethelan,True,2,灵活过渡,10,6,no_face_no_case,True,17
128,1,2,hollidae,False,4,霍格买卖海盗,0,6,no_face_no_case,True,17
128,1,3,king_laohan,True,5,全局加攻亡灵,4,6,no_face_no_case,True,17
128,1,4,nozdormu,False,7,空中海盗跳操,0,5,no_face_no_case,True,17
128,1,5,alexstrasza,True,3,跳蛙亡语野兽,10,6,no_face_no_case,True,17
128,1,6,patches,False,8,买卖成长海盗,0,4,no_face_no_case,True,17
128,1,7,lich_king,True,1,空中海盗跳操,9,6,no_face_no_case,True,17
128,1,8,teron,False,6,全局加攻亡灵,0,5,no_face_no_case,True,17
129,0,1,rat_king,True,7,手牌合唱鱼人,3,5,instant_warband,False,18
129,0,2,wagtoggle,False,5,买卖成长海盗,0,6,instant_warband,False,18
129,0,3,kragg,True,2,跳蛙亡语野兽,1,6,instant_warband,False,18
129,0,4,gallywix,False,6,回合成长龙,0,6,instant_warband,False,18
129,0,5,omu,True,3,空中海盗跳操,6,6,instant_warband,False,18
129,0,6,guff,False,8,自伤成长恶魔,0,4,instant_warband,False,18
129,0,7,ragnaros,True,1,空中海盗跳操,8,6,instant_warband,False,18
129,0,8,alakir,False,4,跳蛙亡语野兽,0,6,instant_warband,False,18
129,1,1,rat_king,False,3,回合成长龙,0,6,instant_warband,False,15
129,1,2,wagtoggle,True,2,空中海盗跳操,11,6,instant_warband,False,15
129,1,3,kragg,False,8,手牌合唱鱼人,0,4,instant_warband,False,15
129,1,4,gallywix,True,4,跳蛙亡语野兽,10,6,instant_warband,False,15
129,1,5,omu,False,5,买卖成长海盗,0,5,instant_warband,False,15
129,1,6,guff,True,7,跳蛙亡语野兽,3,4,instant_warband,False,15
129,1,7,ragnaros,False,1,宰割复生亡灵,0,6,instant_warband,False,15
129,1,8,alakir,True,6,受伤成长野兽,4,5,instant_warband,False,15
130,0,1,nzoth,False,8,诈骗犯扩容海盗,0,4,off,True,21
130,0,2,edwin,True,6,跳蛙亡语野兽,7,6,off,True,21
130,0,3,cthun,False,4,受伤成长野兽,0,6,off,True,21
130,0,4,deathwing,True,5,全局加攻亡灵,4,6,off,True,21
130,0,5,patchwerk,False,2,野兽召唤,0,6,off,True,21
130,0,6,pyramad,True,7,灵活过渡,1,6,off,True,21
130,0,7,jaraxxus,False,3,永久增益龙,0,6,off,True,21
130,0,8,yogg,True,1,受伤成长野兽,9,6,off,True,21
130,1,1,nzoth,True,5,跳蛙亡语野兽,8,6,off,True,19
130,1,2,edwin,False,6,永久增益龙,0,6,off,True,19
130,1,3,cthun,True,3,受伤成长野兽,7,6,off,True,19
130,1,4,deathwing,False,4,吞食成长恶魔,0,6,off,True,19
130,1,5,patchwerk,True,1,全局加攻亡灵,4,6,off,True,19
130,1,6,pyramad,False,7,永久增益龙,0,5,off,True,19
130,1,7,jaraxxus,True,2,跳蛙亡语野兽,11,6,off,True,19
130,1,8,yogg,False,8,娜拉法术混合,0,5,off,True,19
131,0,1,george,True,6,跳蛙亡语野兽,2,6,refresh,False,20
131,0,2,millificent,False,1,手牌培育鱼人,0,6,refresh,False,20
131,0,3,kaelthas,True,5,全局加攻亡灵,3,6,refresh,False,20
131,0,4,deryl,False,4,娜拉法术混合,0,6,refresh,False,20
131,0,5,snake_eyes,True,3,空中海盗跳操,5,6,refresh,False,20
131,0,6,taethelan,False,2,受伤成长野兽,0,6,refresh,False,20
131,0,7,hollidae,True,8,空中海盗跳操,2,5,refresh,False,20
131,0,8,king_laohan,False,7,手牌合唱鱼人,0,5,refresh,False,20
131,1,1,george,False,8,野兽召唤,0,5,refresh,False,16
131,1,2,millificent,True,2,受伤成长野兽,8,6,refresh,False,16
131,1,3,kaelthas,False,5,小瞎眼回合末战吼,0,6,refresh,False,16
131,1,4,deryl,True,7,跳蛙亡语野兽,4,5,refresh,False,16
131,1,5,snake_eyes,False,6,霍格买卖海盗,0,6,refresh,False,16
131,1,6,taethelan,True,1,受伤成长野兽,10,6,refresh,False,16
131,1,7,hollidae,False,3,光牙混合,0,6,refresh,False,16
131,1,8,king_laohan,True,4,磁力圣盾机械,5,6,refresh,False,16
132,0,1,nozdormu,False,6,空中海盗跳操,0,5,crowded,True,18
132,0,2,alexstrasza,True,7,卡雷战吼龙,5,5,crowded,True,18
132,0,3,patches,False,8,全局加攻亡灵,0,4,crowded,True,18
132,0,4,lich_king,True,2,喷子亡语恶魔,6,6,crowded,True,18
132,0,5,teron,False,1,自伤成长恶魔,0,6,crowded,True,18
132,0,6,rat_king,True,3,跳蛙亡语野兽,8,6,crowded,True,18
132,0,7,wagtoggle,False,5,宰割复生亡灵,0,6,crowded,True,18
132,0,8,kragg,True,4,空中海盗跳操,3,6,crowded,True,18
132,1,1,nozdormu,True,3,全局加攻亡灵,3,6,crowded,True,17
132,1,2,alexstrasza,False,4,受伤成长野兽,0,6,crowded,True,17
132,1,3,patches,True,7,空中海盗跳操,2,5,crowded,True,17
132,1,4,lich_king,False,1,特塞斯买卖海盗,0,6,crowded,True,17
132,1,5,teron,True,8,自伤成长恶魔,4,4,crowded,True,17
132,1,6,rat_king,False,6,空中海盗跳操,0,5,crowded,True,17
132,1,7,wagtoggle,True,5,霍格买卖海盗,10,6,crowded,True,17
132,1,8,kragg,False,2,受伤成长野兽,0,6,crowded,True,17
133,0,1,gallywix,True,8,自伤成长恶魔,2,4,seventh_reward,False,15
133,0,2,omu,False,7,永久增益龙,0,5,seventh_reward,False,15
133,0,3,guff,True,3,跳蛙亡语野兽,6,6,seventh_reward,False,15
133,0,4,ragnaros,False,6,灵活过渡,0,5,seventh_reward,False,15
133,0,5,alakir,True,2,回合末磁力机械,2,6,seventh_reward,False,15
133,0,6,nzoth,False,1,手牌培育鱼人,0,6,seventh_reward,False,15
133,0,7,edwin,True,5,受伤成长野兽,6,5,seventh_reward,False,15
133,0,8,cthun,False,4,永久增益龙,0,6,seventh_reward,False,15
133,1,1,gallywix,False,7,永久增益龙,0,4,seventh_reward,False,14
133,1,2,omu,True,8,回合成长龙,1,3,seventh_reward,False,14
133,1,3,guff,False,5,获牌成长海盗,0,5,seventh_reward,False,14
133,1,4,ragnaros,True,2,手牌合唱鱼人,0,6,seventh_reward,False,14
133,1,5,alakir,False,3,自伤成长恶魔,0,6,seventh_reward,False,14
133,1,6,nzoth,True,6,跳蛙亡语野兽,1,4,seventh_reward,False,14
133,1,7,edwin,False,1,野兽召唤,0,6,seventh_reward,False,14
133,1,8,cthun,True,4,灵活过渡,3,5,seventh_reward,False,14
134,0,1,deathwing,False,3,野兽召唤,0,7,norgannon,True,18
134,0,2,patchwerk,True,6,全局加攻亡灵,7,6,norgannon,True,18
134,0,3,pyramad,False,8,霍格买卖海盗,0,5,norgannon,True,18
134,0,4,jaraxxus,True,5,空中海盗跳操,2,6,norgannon,True,18
134,0,5,yogg,False,2,永恒骑士亡灵,0,7,norgannon,True,18
134,0,6,george,True,1,跳蛙亡语野兽,11,7,norgannon,True,18
134,0,7,millificent,False,4,娜拉法术混合,0,6,norgannon,True,18
134,0,8,kaelthas,True,7,空中海盗跳操,6,5,norgannon,True,18
134,1,1,deathwing,True,2,获牌成长海盗,5,7,norgannon,True,20
134,1,2,patchwerk,False,3,受伤成长野兽,0,7,norgannon,True,20
134,1,3,pyramad,True,7,跳蛙亡语野兽,2,5,norgannon,True,20
134,1,4,jaraxxus,False,4,娜拉法术混合,0,7,norgannon,True,20
134,1,5,yogg,True,6,诈骗犯扩容海盗,6,6,norgannon,True,20
134,1,6,george,False,5,跳蛙亡语野兽,0,6,norgannon,True,20
134,1,7,millificent,True,8,回合成长龙,3,5,norgannon,True,20
134,1,8,kaelthas,False,1,吞食成长恶魔,0,7,norgannon,True,20
135,0,1,deryl,True,5,霍格买卖海盗,6,6,might,False,18
135,0,2,snake_eyes,False,3,回合成长龙,0,6,might,False,18
135,0,3,taethelan,True,7,买卖成长海盗,9,6,might,False,18
135,0,4,hollidae,False,1,法术增益龙,0,6,might,False,18
135,0,5,king_laohan,True,6,买卖成长海盗,0,6,might,False,18
135,0,6,nozdormu,False,2,吞食成长恶魔,0,6,might,False,18
135,0,7,alexstrasza,True,4,全局加攻亡灵,6,6,might,False,18
135,0,8,patches,False,8,霍格买卖海盗,0,5,might,False,18
135,1,1,deryl,False,6,小瞎眼回合末战吼,0,6,might,False,16
135,1,2,snake_eyes,True,5,受伤成长野兽,10,6,might,False,16
135,1,3,taethelan,False,7,空中海盗跳操,0,6,might,False,16
135,1,4,hollidae,True,1,空中海盗跳操,8,6,might,False,16
135,1,5,king_laohan,False,4,空中海盗跳操,0,6,might,False,16
135,1,6,nozdormu,True,3,吞食成长恶魔,3,6,might,False,16
135,1,7,alexstrasza,False,2,霍格买卖海盗,0,6,might,False,16
135,1,8,patches,True,8,空中海盗跳操,2,6,might,False,16
136,0,1,lich_king,False,8,跳蛙亡语野兽,0,6,fortitude,True,27
136,0,2,teron,True,1,伊丽扎攻击海盗,8,6,fortitude,True,27
136,0,3,rat_king,False,6,全局加攻亡灵,0,6,fortitude,True,27
136,0,4,wagtoggle,True,3,自伤成长恶魔,14,6,fortitude,True,27
136,0,5,kragg,False,4,空中海盗跳操,0,6,fortitude,True,27
136,0,6,gallywix,True,2,跳蛙亡语野兽,11,6,fortitude,True,27
136,0,7,omu,False,5,吞食成长恶魔,0,6,fortitude,True,27
136,0,8,guff,True,7,伊丽扎攻击海盗,8,6,fortitude,True,27
136,1,1,lich_king,True,7,永久增益龙,2,5,fortitude,True,17
136,1,2,teron,False,1,永久增益龙,0,6,fortitude,True,17
136,1,3,rat_king,True,6,诈骗犯扩容海盗,4,6,fortitude,True,17
136,1,4,wagtoggle,False,3,野兽召唤,0,6,fortitude,True,17
136,1,5,kragg,True,5,原创法术龙,2,6,fortitude,True,17
136,1,6,gallywix,False,4,回合成长龙,0,6,fortitude,True,17
136,1,7,omu,True,2,全局加攻亡灵,11,6,fortitude,True,17
136,1,8,guff,False,8,买卖成长海盗,0,4,fortitude,True,17
137,0,1,ragnaros,True,1,受伤成长野兽,12,6,grapnel,False,18
137,0,2,alakir,False,5,空中海盗跳操,0,6,grapnel,False,18
137,0,3,nzoth,True,3,空中海盗跳操,17,6,grapnel,False,18
137,0,4,edwin,False,2,吞食成长恶魔,0,6,grapnel,False,18
137,0,5,cthun,True,4,诈骗犯扩容海盗,8,6,grapnel,False,18
137,0,6,deathwing,False,7,获牌成长海盗,0,5,grapnel,False,18
137,0,7,patchwerk,True,8,空中海盗跳操,6,5,grapnel,False,18
137,0,8,pyramad,False,6,永久增益龙,0,6,grapnel,False,18
137,1,1,ragnaros,False,2,吞食成长恶魔,0,6,grapnel,False,17
137,1,2,alakir,True,4,受伤成长野兽,4,6,grapnel,False,17
137,1,3,nzoth,False,5,卡雷战吼龙,0,6,grapnel,False,17
137,1,4,edwin,True,7,跳蛙亡语野兽,8,5,grapnel,False,17
137,1,5,cthun,False,6,空中海盗跳操,0,6,grapnel,False,17
137,1,6,deathwing,True,1,伊丽扎攻击海盗,9,6,grapnel,False,17
137,1,7,patchwerk,False,3,空中海盗跳操,0,6,grapnel,False,17
137,1,8,pyramad,True,8,买卖成长海盗,7,5,grapnel,False,17
138,0,1,jaraxxus,False,4,永久增益龙,0,6,double_header,True,18
138,0,2,yogg,True,1,买卖成长海盗,10,6,double_header,True,18
138,0,3,george,False,5,受伤成长野兽,0,6,double_header,True,18
138,0,4,millificent,True,3,跳蛙亡语野兽,5,6,double_header,True,18
138,0,5,kaelthas,False,8,永久增益龙,0,5,double_header,True,18
138,0,6,deryl,True,7,受伤成长野兽,4,4,double_header,True,18
138,0,7,snake_eyes,False,2,吞食成长恶魔,0,6,double_header,True,18
138,0,8,taethelan,True,6,跳蛙亡语野兽,3,5,double_header,True,18
138,1,1,jaraxxus,True,7,手牌培育鱼人,1,4,double_header,True,17
138,1,2,yogg,False,5,手牌培育鱼人,0,5,double_header,True,17
138,1,3,george,True,8,灵活过渡,1,4,double_header,True,17
138,1,4,millificent,False,1,磁力复制机械,0,6,double_header,True,17
138,1,5,kaelthas,True,6,获牌成长海盗,3,5,double_header,True,17
138,1,6,deryl,False,4,复生永久成长亡灵,0,6,double_header,True,17
138,1,7,snake_eyes,True,2,手牌合唱鱼人,16,6,double_header,True,17
138,1,8,taethelan,False,3,受伤成长野兽,0,6,double_header,True,17
139,0,1,hollidae,True,3,跳蛙亡语野兽,13,6,prudence,False,16
139,0,2,king_laohan,False,2,受伤成长野兽,0,6,prudence,False,16
139,0,3,nozdormu,True,6,全局加攻亡灵,5,5,prudence,False,16
139,0,4,alexstrasza,False,8,叠盾成长龙,0,5,prudence,False,16
139,0,5,patches,True,7,永久增益龙,1,5,prudence,False,16
139,0,6,lich_king,False,5,永久增益龙,0,6,prudence,False,16
139,0,7,teron,True,4,跳蛙亡语野兽,7,6,prudence,False,16
139,0,8,rat_king,False,1,受伤成长野兽,0,6,prudence,False,16
139,1,1,hollidae,False,3,特塞斯买卖海盗,0,6,prudence,False,17
139,1,2,king_laohan,True,8,跳蛙亡语野兽,2,5,prudence,False,17
139,1,3,nozdormu,False,4,永久增益龙,0,6,prudence,False,17
139,1,4,alexstrasza,True,1,跳蛙亡语野兽,11,6,prudence,False,17
139,1,5,patches,False,7,空中海盗跳操,0,5,prudence,False,17
139,1,6,lich_king,True,2,跳蛙亡语野兽,10,6,prudence,False,17
139,1,7,teron,False,5,原创法术龙,0,6,prudence,False,17
139,1,8,rat_king,True,6,空中海盗跳操,3,5,prudence,False,17
140,0,1,wagtoggle,False,5,野兽召唤,0,6,factory_line,True,15
140,0,2,kragg,True,4,野兽召唤,15,6,factory_line,True,15
140,0,3,gallywix,False,6,受伤成长野兽,0,6,factory_line,True,15
140,0,4,omu,True,8,跳蛙亡语野兽,8,5,factory_line,True,15
140,0,5,guff,False,1,全局加攻亡灵,0,6,factory_line,True,15
140,0,6,ragnaros,True,3,跳蛙亡语野兽,13,6,factory_line,True,15
140,0,7,alakir,False,2,娜拉法术混合,0,6,factory_line,True,15
140,0,8,nzoth,True,7,伊丽扎攻击海盗,11,5,factory_line,True,15
140,1,1,wagtoggle,True,5,跳蛙亡语野兽,4,5,factory_line,True,20
140,1,2,kragg,False,7,受伤成长野兽,0,5,factory_line,True,20
140,1,3,gallywix,True,4,跳蛙亡语野兽,5,5,factory_line,True,20
140,1,4,omu,False,3,永久增益龙,0,6,factory_line,True,20
140,1,5,guff,True,6,磁力圣盾机械,4,5,factory_line,True,20
140,1,6,ragnaros,False,2,特塞斯买卖海盗,0,6,factory_line,True,20
140,1,7,alakir,True,1,野兽召唤,12,6,factory_line,True,20
140,1,8,nzoth,False,8,受伤成长野兽,0,4,factory_line,True,20
141,0,1,edwin,True,6,跳蛙亡语野兽,6,5,no_face_no_case,False,21
141,0,2,cthun,False,1,永久增益龙,0,6,no_face_no_case,False,21
141,0,3,deathwing,True,2,霍格买卖海盗,7,6,no_face_no_case,False,21
141,0,4,patchwerk,False,3,永久增益龙,0,6,no_face_no_case,False,21
141,0,5,pyramad,True,5,霍格买卖海盗,0,6,no_face_no_case,False,21
141,0,6,jaraxxus,False,4,野兽召唤,0,6,no_face_no_case,False,21
141,0,7,yogg,True,7,野兽召唤,0,5,no_face_no_case,False,21
141,0,8,george,False,8,娜拉法术混合,0,5,no_face_no_case,False,21
141,1,1,edwin,False,6,空中海盗跳操,0,6,no_face_no_case,False,21
141,1,2,cthun,True,2,受伤成长野兽,10,6,no_face_no_case,False,21
141,1,3,deathwing,False,4,野兽召唤,0,6,no_face_no_case,False,21
141,1,4,patchwerk,True,1,跳蛙亡语野兽,15,6,no_face_no_case,False,21
141,1,5,pyramad,False,8,霍格买卖海盗,0,5,no_face_no_case,False,21
141,1,6,jaraxxus,True,7,全局加攻亡灵,4,5,no_face_no_case,False,21
141,1,7,yogg,False,5,受伤成长野兽,0,6,no_face_no_case,False,21
141,1,8,george,True,3,跳蛙亡语野兽,7,6,no_face_no_case,False,21
142,0,1,millificent,False,4,特塞斯买卖海盗,0,6,instant_warband,True,15
142,0,2,kaelthas,True,8,买卖成长海盗,3,4,instant_warband,True,15
142,0,3,deryl,False,5,吞食成长恶魔,0,5,instant_warband,True,15
142,0,4,snake_eyes,True,7,获牌成长海盗,1,5,instant_warband,True,15
142,0,5,taethelan,False,6,诈骗犯扩容海盗,0,5,instant_warband,True,15
142,0,6,hollidae,True,2,卡雷战吼龙,6,6,instant_warband,True,15
142,0,7,king_laohan,False,1,回合末磁力机械,0,6,instant_warband,True,15
142,0,8,nozdormu,True,3,跳蛙亡语野兽,9,6,instant_warband,True,15
142,1,1,millificent,True,7,买卖成长海盗,1,5,instant_warband,True,15
142,1,2,kaelthas,False,8,手牌培育鱼人,0,4,instant_warband,True,15
142,1,3,deryl,True,6,磁力圣盾机械,5,5,instant_warband,True,15
142,1,4,snake_eyes,False,4,永久增益龙,0,6,instant_warband,True,15
142,1,5,taethelan,True,2,空中海盗跳操,4,6,instant_warband,True,15
142,1,6,hollidae,False,5,回合成长龙,0,5,instant_warband,True,15
142,1,7,king_laohan,True,3,特塞斯买卖海盗,7,6,instant_warband,True,15
142,1,8,nozdormu,False,1,永久增益龙,0,6,instant_warband,True,15
143,0,1,alexstrasza,True,1,永恒骑士亡灵,10,6,off,False,21
143,0,2,patches,False,6,空中海盗跳操,0,6,off,False,21
143,0,3,lich_king,True,5,全局加攻亡灵,3,6,off,False,21
143,0,4,teron,False,4,空中海盗跳操,0,6,off,False,21
143,0,5,rat_king,True,7,诈骗犯扩容海盗,1,5,off,False,21
143,0,6,wagtoggle,False,3,永久增益龙,0,6,off,False,21
143,0,7,kragg,True,2,诈骗犯扩容海盗,8,6,off,False,21
143,0,8,gallywix,False,8,受伤成长野兽,0,5,off,False,21
143,1,1,alexstrasza,False,2,永久增益龙,0,6,off,False,21
143,1,2,patches,True,8,空中海盗跳操,0,5,off,False,21
143,1,3,lich_king,False,1,霍格买卖海盗,0,6,off,False,21
143,1,4,teron,True,4,跳蛙亡语野兽,8,6,off,False,21
143,1,5,rat_king,False,5,自伤成长恶魔,0,6,off,False,21
143,1,6,wagtoggle,True,6,全局加攻亡灵,2,6,off,False,21
143,1,7,kragg,False,7,永久增益龙,0,6,off,False,21
143,1,8,gallywix,True,3,跳蛙亡语野兽,8,6,off,False,21
144,0,1,omu,False,7,特塞斯买卖海盗,0,5,refresh,True,16
144,0,2,guff,True,1,空中海盗跳操,19,6,refresh,True,16
144,0,3,ragnaros,False,2,空中海盗跳操,0,6,refresh,True,16
144,0,4,alakir,True,8,回合成长龙,3,5,refresh,True,16
144,0,5,nzoth,False,3,手牌合唱鱼人,0,6,refresh,True,16
144,0,6,edwin,True,6,全局加攻亡灵,4,5,refresh,True,16
144,0,7,cthun,False,5,空中海盗跳操,0,6,refresh,True,16
144,0,8,deathwing,True,4,野兽召唤,7,6,refresh,True,16
144,1,1,omu,True,4,永久增益龙,8,6,refresh,True,18
144,1,2,guff,False,6,全局加攻亡灵,0,5,refresh,True,18
144,1,3,ragnaros,True,5,空中海盗跳操,7,6,refresh,True,18
144,1,4,alakir,False,8,永久增益龙,0,4,refresh,True,18
144,1,5,nzoth,True,1,跳蛙亡语野兽,11,6,refresh,True,18
144,1,6,edwin,False,7,受伤成长野兽,0,4,refresh,True,18
144,1,7,cthun,True,2,空中海盗跳操,11,6,refresh,True,18
144,1,8,deathwing,False,3,永恒骑士亡灵,0,6,refresh,True,18
145,0,1,patchwerk,True,7,野兽召唤,4,5,crowded,False,17
145,0,2,pyramad,False,5,回合成长龙,0,6,crowded,False,17
145,0,3,jaraxxus,True,6,空中海盗跳操,5,6,crowded,False,17
145,0,4,yogg,False,4,宰割复生亡灵,0,6,crowded,False,17
145,0,5,george,True,1,全局加攻亡灵,7,6,crowded,False,17
145,0,6,millificent,False,2,吞食成长恶魔,0,6,crowded,False,17
145,0,7,kaelthas,True,3,获牌成长海盗,7,6,crowded,False,17
145,0,8,deryl,False,8,诈骗犯扩容海盗,0,5,crowded,False,17
145,1,1,patchwerk,False,4,空中海盗跳操,0,6,crowded,False,18
145,1,2,pyramad,True,5,法术增益龙,5,6,crowded,False,18
145,1,3,jaraxxus,False,8,受伤成长野兽,0,4,crowded,False,18
145,1,4,yogg,True,3,空中海盗跳操,13,6,crowded,False,18
145,1,5,george,False,1,自伤成长恶魔,0,6,crowded,False,18
145,1,6,millificent,True,7,空中海盗跳操,3,5,crowded,False,18
145,1,7,kaelthas,False,6,霍格买卖海盗,0,6,crowded,False,18
145,1,8,deryl,True,2,永久增益龙,7,6,crowded,False,18
146,0,1,snake_eyes,False,2,娜拉法术混合,0,6,seventh_reward,True,17
146,0,2,taethelan,True,1,跳蛙亡语野兽,8,6,seventh_reward,True,17
146,0,3,hollidae,False,4,空中海盗跳操,0,5,seventh_reward,True,17
146,0,4,king_laohan,True,8,买卖成长海盗,0,4,seventh_reward,True,17
146,0,5,nozdormu,False,6,全局加攻亡灵,0,5,seventh_reward,True,17
146,0,6,alexstrasza,True,3,跳蛙亡语野兽,3,6,seventh_reward,True,17
146,0,7,patches,False,7,买卖成长海盗,0,4,seventh_reward,True,17
146,0,8,lich_king,True,5,手牌培育鱼人,1,5,seventh_reward,True,17
146,1,1,snake_eyes,True,5,诈骗犯扩容海盗,5,5,seventh_reward,True,18
146,1,2,taethelan,False,2,受伤成长野兽,0,6,seventh_reward,True,18
146,1,3,hollidae,True,4,跳蛙亡语野兽,9,6,seventh_reward,True,18
146,1,4,king_laohan,False,7,获牌成长海盗,0,4,seventh_reward,True,18
146,1,5,nozdormu,True,1,全局加攻亡灵,7,6,seventh_reward,True,18
146,1,6,alexstrasza,False,3,卡雷战吼龙,0,6,seventh_reward,True,18
